id,attributes/0/trait_type,attributes/0/value,attributes/1/trait_type,attributes/1/value,attributes/2/trait_type,attributes/2/value,attributes/3/trait_type,attributes/3/value,attributes/4/trait_type,attributes/4/value,attributes/5/trait_type,attributes/5/value
9668,Planet,Lusa South,Object,Kitan Ice Bow,Rarity,19,Inhabitant,Ozaran M,Light,Ocean reflection,Weather,Rain drops
9669,Planet,Lusa South,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Gredican M,Light,Ocean reflection,Weather,Light rain
9670,Planet,Lusa South,Object,The Eternal Torch,Rarity,4,Inhabitant,Sindarin F,Light,Ocean reflection,Weather,Double rainbow
9671,Planet,Lusa North,Object,Gredican Power Staff,Rarity,17,Inhabitant,Gredican M,Light,Ocean reflection,Weather,Double rainbow
9672,Planet,Lusa North,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Gredican M,Light,Ocean reflection,Weather,Light rain
9673,Planet,Lusa South,Object,Cruthan Blaster,Rarity,31,Inhabitant,Cristallian F,Light,Ocean reflection,Weather,Light rain
9674,Planet,Lusa North,Object,Ozaran Death Saber,Rarity,24,Inhabitant,Lusan F,Light,Ocean reflection,Weather,Ocean winds
9675,Planet,Lusa South,Object,Royal Ozaran Bow,Rarity,22,Inhabitant,Gredican F,Light,Ocean reflection,Weather,Double rainbow
9676,Planet,Lusa North,Object,Sindarin Fire Bow,Rarity,20,Inhabitant,Cruthan M,Light,Ocean reflection,Weather,Heavy rain
9677,Planet,Lusa North,Object,Minasan Ore Sword,Rarity,23,Inhabitant,Ozaran F,Light,Ocean reflection,Weather,Ocean winds
9678,Planet,Lusa North,Object,Lusan Water Saber,Rarity,26,Inhabitant,Kitan F,Light,Ocean reflection,Weather,Ocean winds
9679,Planet,Lusa South,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Minasan M,Light,Ocean reflection,Weather,Light rain
9680,Planet,Lusa South,Object,Cristallian Ray Gun,Rarity,33,Inhabitant,Ozaran F,Light,Ocean reflection,Weather,Star dust
9681,Planet,Lusa South,Object,Battle Axe,Rarity,1,Inhabitant,Sindarin F,Light,Ocean reflection,Weather,Rain drops
9682,Planet,Lusa North,Object,Minasan Ore Sword,Rarity,23,Inhabitant,Pampan M,Light,Ocean reflection,Weather,Heavy rain
9683,Planet,Lusa South,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Lusan M,Light,Ocean reflection,Weather,Clear
9684,Planet,Lusa North,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Cristallian F,Light,Ocean reflection,Weather,Light rain
9685,Planet,Lusa North,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Kitan F,Light,Ocean reflection,Weather,Rain drops
9686,Planet,Lusa North,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Gredican F,Light,Ocean reflection,Weather,Double rainbow
9687,Planet,Lusa South,Object,Sindarin Flame Thrower,Rarity,35,Inhabitant,Ozaran M,Light,Ocean reflection,Weather,Clear
9688,Planet,Lusa South,Object,Ice Cleaver,Rarity,8,Inhabitant,Zandoan F,Light,Ocean reflection,Weather,Clear
9689,Planet,Lusa North,Object,Cristallian Bow,Rarity,21,Inhabitant,Minasan F,Light,Ocean reflection,Weather,Light rain
9690,Planet,Lusa North,Object,Ice Cleaver,Rarity,8,Inhabitant,Cristallian F,Light,Ocean reflection,Weather,Star dust
9691,Planet,Lusa North,Object,Cristallian Bow,Rarity,21,Inhabitant,Zandoan F,Light,Ocean reflection,Weather,Ocean winds
9692,Planet,Lusa South,Object,SST Fishing Pole,Rarity,30,Inhabitant,Lusan M,Light,Ocean reflection,Weather,Clear
9693,Planet,Lusa South,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Lusan M,Light,Ocean reflection,Weather,Clear
9694,Planet,Lusa South,Object,Staff of Zando,Rarity,16,Inhabitant,Sindarin F,Light,Ocean reflection,Weather,Double rainbow
9695,Planet,Lusa North,Object,The Eternal Torch,Rarity,4,Inhabitant,Minasan M,Light,Ocean reflection,Weather,Star dust
9696,Planet,Lusa South,Object,Kitan Ice Sword,Rarity,25,Inhabitant,Cristallian F,Light,Ocean reflection,Weather,Ocean winds
9697,Planet,Lusa South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Lusan F,Light,Ocean reflection,Weather,Heavy rain
9698,Planet,Lusa South,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Cristallian F,Light,Ocean reflection,Weather,Star dust
9699,Planet,Lusa South,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Cristallian F,Light,Ocean reflection,Weather,Rain drops
9700,Planet,Lusa North,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Minasan M,Light,Ocean reflection,Weather,Clear
9701,Planet,Lusa North,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Pampan M,Light,Ocean reflection,Weather,Light rain
9702,Planet,Lusa North,Object,Lusan Water Saber,Rarity,26,Inhabitant,Pampan M,Light,Ocean reflection,Weather,Star dust
9703,Planet,Lusa South,Object,Staff of Zando,Rarity,16,Inhabitant,Cruthan M,Light,Ocean reflection,Weather,Heavy rain
9704,Planet,Lusa North,Object,Gredican Sword,Rarity,28,Inhabitant,Cruthan F,Light,Ocean reflection,Weather,Clear
9705,Planet,Lusa South,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Ozaran M,Light,Ocean reflection,Weather,Clear
9706,Planet,Lusa North,Object,Lusan Water Saber,Rarity,26,Inhabitant,Lusan M,Light,Ocean reflection,Weather,Heavy rain
9707,Planet,Lusa South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Ozaran F,Light,Ocean reflection,Weather,Ocean winds
9708,Planet,Lusa South,Object,Lusan Water Saber,Rarity,26,Inhabitant,Lusan F,Light,Ocean reflection,Weather,Rain drops
9709,Planet,Lusa North,Object,Royal Ozaran Bow,Rarity,22,Inhabitant,Gredican F,Light,Ocean reflection,Weather,Ocean winds
9710,Planet,Lusa South,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Pampan F,Light,Ocean reflection,Weather,Heavy rain
9711,Planet,Lusa South,Object,Cristallian Staff,Rarity,12,Inhabitant,Kitan F,Light,Ocean reflection,Weather,Double rainbow
9712,Planet,Lusa South,Object,Golden Hammer,Rarity,3,Inhabitant,Kitan M,Light,Ocean reflection,Weather,Light rain
9713,Planet,Lusa South,Object,Battle Axe,Rarity,1,Inhabitant,Lusan M,Light,Ocean reflection,Weather,Clear
9714,Planet,Lusa North,Object,Ice Cleaver,Rarity,8,Inhabitant,Ozaran F,Light,Ocean reflection,Weather,Double rainbow
9715,Planet,Lusa South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Minasan M,Light,Ocean reflection,Weather,Light rain
9716,Planet,Lusa North,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Lusan F,Light,Ocean reflection,Weather,Clear
9717,Planet,Lusa North,Object,Battle Axe,Rarity,1,Inhabitant,Cruthan M,Light,Ocean reflection,Weather,Clear
9718,Planet,Lusa North,Object,Battle Shovel,Rarity,2,Inhabitant,Pampan F,Light,Ocean reflection,Weather,Rain drops
9719,Planet,Lusa South,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Cruthan F,Light,Ocean reflection,Weather,Heavy rain
9720,Planet,Lusa North,Object,Cristallian Ray Gun,Rarity,33,Inhabitant,Zandoan M,Light,Ocean reflection,Weather,Ocean winds
9721,Planet,Lusa North,Object,Kitan Ice Staff,Rarity,11,Inhabitant,Gredican M,Light,Ocean reflection,Weather,Clear
9722,Planet,Lusa South,Object,Cristallian Bow,Rarity,21,Inhabitant,Gredican F,Light,Ocean reflection,Weather,Clear
9723,Planet,Lusa South,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Ozaran F,Light,Ocean reflection,Weather,Heavy rain
9724,Planet,Lusa North,Object,Gredican Power Staff,Rarity,17,Inhabitant,Minasan M,Light,Ocean reflection,Weather,Clear
9725,Planet,Lusa South,Object,Battle Shovel,Rarity,2,Inhabitant,Kitan M,Light,Ocean reflection,Weather,Clear
9726,Planet,Lusa North,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Ozaran M,Light,Ocean reflection,Weather,Heavy rain
9727,Planet,Lusa North,Object,Kitan Ice Staff,Rarity,11,Inhabitant,Pampan F,Light,Ocean reflection,Weather,Clear
9728,Planet,Lusa South,Object,Royal Ozaran Bow,Rarity,22,Inhabitant,Kitan M,Light,Ocean reflection,Weather,Double rainbow
9729,Planet,Lusa South,Object,Cristallian Bow,Rarity,21,Inhabitant,Zandoan F,Light,Ocean reflection,Weather,Clear
9730,Planet,Lusa North,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Kitan M,Light,Ocean reflection,Weather,Rain drops
9731,Planet,Lusa South,Object,Golden Hammer,Rarity,3,Inhabitant,Cristallian F,Light,Ocean reflection,Weather,Clear
9732,Planet,Lusa South,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Minasan F,Light,Ocean reflection,Weather,Heavy rain
9733,Planet,Lusa South,Object,Minasan Bow,Rarity,18,Inhabitant,Minasan M,Light,Ocean reflection,Weather,Star dust
9734,Planet,Lusa North,Object,Lusan Water Saber,Rarity,26,Inhabitant,Sindarin F,Light,Ocean reflection,Weather,Rain drops
9735,Planet,Lusa South,Object,The Eternal Torch,Rarity,4,Inhabitant,Ozaran F,Light,Ocean reflection,Weather,Star dust
9736,Planet,Lusa South,Object,Cristallian Staff,Rarity,12,Inhabitant,Kitan M,Light,Ocean reflection,Weather,Clear
9737,Planet,Lusa North,Object,The Eternal Torch,Rarity,4,Inhabitant,Kitan F,Light,Ocean reflection,Weather,Star dust
9738,Planet,Lusa North,Object,Lusan Water Saber,Rarity,26,Inhabitant,Cruthan M,Light,Ocean reflection,Weather,Double rainbow
9739,Planet,Lusa South,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Sindarin F,Light,Ocean reflection,Weather,Ocean winds
9740,Planet,Lusa North,Object,Staff of Zando,Rarity,16,Inhabitant,Gredican F,Light,Ocean reflection,Weather,Star dust
9741,Planet,Lusa South,Object,Royal Ozaran Bow,Rarity,22,Inhabitant,Minasan M,Light,Ocean reflection,Weather,Light rain
9742,Planet,Lusa North,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Gredican M,Light,Ocean reflection,Weather,Double rainbow
9743,Planet,Lusa North,Object,Ozaran Blaster,Rarity,34,Inhabitant,Kitan M,Light,Ocean reflection,Weather,Clear
9744,Planet,Lusa South,Object,Golden Hammer,Rarity,3,Inhabitant,Cristallian M,Light,Ocean reflection,Weather,Light rain
9745,Planet,Lusa North,Object,Minasan Ore Sword,Rarity,23,Inhabitant,Lusan M,Light,Ocean reflection,Weather,Clear
9746,Planet,Lusa South,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Pampan M,Light,Ocean reflection,Weather,Light rain
9747,Planet,Lusa South,Object,Gredican Power Staff,Rarity,17,Inhabitant,Kitan F,Light,Ocean reflection,Weather,Rain drops
9748,Planet,Lusa South,Object,Cristallian Staff,Rarity,12,Inhabitant,Ozaran F,Light,Ocean reflection,Weather,Light rain
9749,Planet,Lusa South,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Lusan F,Light,Ocean reflection,Weather,Rain drops
9750,Planet,Lusa South,Object,The Eternal Torch,Rarity,4,Inhabitant,Gredican F,Light,Ocean reflection,Weather,Light rain
9751,Planet,Lusa North,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Zandoan F,Light,Ocean reflection,Weather,Rain drops
9752,Planet,Lusa South,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Pampan M,Light,Ocean reflection,Weather,Rain drops
9753,Planet,Lusa South,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Minasan M,Light,Ocean reflection,Weather,Star dust
9754,Planet,Lusa South,Object,Pampan Grass Sword,Rarity,27,Inhabitant,Pampan M,Light,Ocean reflection,Weather,Heavy rain
9755,Planet,Lusa North,Object,Royal Ozaran Bow,Rarity,22,Inhabitant,Gredican F,Light,Ocean reflection,Weather,Star dust
9756,Planet,Lusa South,Object,Battle Axe,Rarity,1,Inhabitant,Sindarin M,Light,Ocean reflection,Weather,Rain drops
9757,Planet,Lusa South,Object,Minasan Bow,Rarity,18,Inhabitant,Lusan M,Light,Ocean reflection,Weather,Light rain
9758,Planet,Lusa South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Zandoan F,Light,Ocean reflection,Weather,Heavy rain
9759,Planet,Lusa North,Object,Battle Axe,Rarity,1,Inhabitant,Cristallian F,Light,Ocean reflection,Weather,Clear
9760,Planet,Lusa North,Object,Battle Axe,Rarity,1,Inhabitant,Cristallian M,Light,Ocean reflection,Weather,Rain drops
9761,Planet,Lusa South,Object,Golden Hammer,Rarity,3,Inhabitant,Kitan M,Light,Ocean reflection,Weather,Rain drops
9762,Planet,Lusa North,Object,Minasan Ore Sword,Rarity,23,Inhabitant,Pampan F,Light,Ocean reflection,Weather,Ocean winds
9763,Planet,Lusa North,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Cruthan M,Light,Ocean reflection,Weather,Ocean winds
9764,Planet,Lusa North,Object,Battle Shovel,Rarity,2,Inhabitant,Minasan F,Light,Ocean reflection,Weather,Ocean winds
9765,Planet,Lusa South,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Ozaran M,Light,Ocean reflection,Weather,Clear
9766,Planet,Lusa South,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Minasan F,Light,Ocean reflection,Weather,Light rain
9767,Planet,Lusa North,Object,Minasan Bow,Rarity,18,Inhabitant,Cristallian F,Light,Ocean reflection,Weather,Clear
9768,Planet,Lusa South,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Cruthan F,Light,Ocean reflection,Weather,Ocean winds
9769,Planet,Lusa South,Object,Kitan Ice Bow,Rarity,19,Inhabitant,Zandoan F,Light,Ocean reflection,Weather,Clear
9770,Planet,Lusa North,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Pampan F,Light,Ocean reflection,Weather,Light rain
9771,Planet,Lusa South,Object,The Eternal Torch,Rarity,4,Inhabitant,Kitan F,Light,Ocean reflection,Weather,Light rain
9772,Planet,Lusa South,Object,Quartz Ray Gun,Rarity,32,Inhabitant,Ozaran M,Light,Ocean reflection,Weather,Star dust
9773,Planet,Lusa South,Object,Gredican Power Staff,Rarity,17,Inhabitant,Cristallian M,Light,Ocean reflection,Weather,Clear
9774,Planet,Lusa North,Object,Kitan Ice Bow,Rarity,19,Inhabitant,Ozaran M,Light,Ocean reflection,Weather,Star dust
9775,Planet,Lusa North,Object,The Eternal Torch,Rarity,4,Inhabitant,Cristallian M,Light,Ocean reflection,Weather,Clear
9776,Planet,Lusa North,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Gredican F,Light,Ocean reflection,Weather,Rain drops
9777,Planet,Lusa North,Object,Ice Cleaver,Rarity,8,Inhabitant,Cristallian F,Light,Ocean reflection,Weather,Ocean winds
9778,Planet,Lusa North,Object,Battle Shovel,Rarity,2,Inhabitant,Ozaran F,Light,Ocean reflection,Weather,Light rain
9779,Planet,Lusa North,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Cruthan M,Light,Ocean reflection,Weather,Star dust
9780,Planet,Lusa North,Object,Sindarin Fire Staff,Rarity,15,Inhabitant,Zandoan F,Light,Ocean reflection,Weather,Heavy rain
9781,Planet,Lusa South,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Minasan M,Light,Ocean reflection,Weather,Double rainbow
9782,Planet,Lusa South,Object,Kitan Ice Staff,Rarity,11,Inhabitant,Lusan F,Light,Ocean reflection,Weather,Ocean winds
9783,Planet,Lusa North,Object,The Eternal Torch,Rarity,4,Inhabitant,Kitan M,Light,Ocean reflection,Weather,Heavy rain
9784,Planet,Lusa North,Object,Cristallian Sword,Rarity,29,Inhabitant,Lusan M,Light,Ocean reflection,Weather,Light rain
9785,Planet,Lusa North,Object,Royal Ozaran Bow,Rarity,22,Inhabitant,Zandoan F,Light,Ocean reflection,Weather,Clear
9786,Planet,Lusa South,Object,Pampan Grass Staff,Rarity,14,Inhabitant,Cruthan M,Light,Ocean reflection,Weather,Clear
9787,Planet,Lusa North,Object,The Eternal Torch,Rarity,4,Inhabitant,Sindarin M,Light,Ocean reflection,Weather,Rain drops
9788,Planet,Lusa South,Object,Ice Cleaver,Rarity,8,Inhabitant,Cristallian M,Light,Ocean reflection,Weather,Ocean winds
9789,Planet,Lusa North,Object,Pampan Grass Sword,Rarity,27,Inhabitant,Cruthan F,Light,Ocean reflection,Weather,Light rain
9790,Planet,Lusa North,Object,Minasan Bow,Rarity,18,Inhabitant,Zandoan F,Light,Ocean reflection,Weather,Double rainbow
9791,Planet,Lusa North,Object,Sindarin Fire Bow,Rarity,20,Inhabitant,Lusan M,Light,Ocean reflection,Weather,Heavy rain
9792,Planet,Lusa South,Object,Battle Shovel,Rarity,2,Inhabitant,Kitan F,Light,Ocean reflection,Weather,Clear
9793,Planet,Lusa North,Object,Golden Hammer,Rarity,3,Inhabitant,Sindarin F,Light,Ocean reflection,Weather,Heavy rain
9794,Planet,Lusa South,Object,Kitan Ice Sword,Rarity,25,Inhabitant,Sindarin F,Light,Ocean reflection,Weather,Light rain
9795,Planet,Lusa South,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Pampan M,Light,Ocean reflection,Weather,Double rainbow
9796,Planet,Lusa South,Object,Golden Hammer,Rarity,3,Inhabitant,Gredican F,Light,Ocean reflection,Weather,Clear
9797,Planet,Lusa South,Object,The Eternal Torch,Rarity,4,Inhabitant,Kitan F,Light,Ocean reflection,Weather,Clear
9798,Planet,Lusa South,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Cristallian M,Light,Ocean reflection,Weather,Clear
9799,Planet,Lusa North,Object,Minasan Bow,Rarity,18,Inhabitant,Cristallian F,Light,Ocean reflection,Weather,Rain drops
9800,Planet,Lusa North,Object,Golden Hammer,Rarity,3,Inhabitant,Cruthan F,Light,Ocean reflection,Weather,Star dust
9801,Planet,Lusa North,Object,Sindarin Fire Bow,Rarity,20,Inhabitant,Minasan M,Light,Ocean reflection,Weather,Rain drops
9802,Planet,Lusa South,Object,Pampan Grass Sword,Rarity,27,Inhabitant,Cruthan M,Light,Ocean reflection,Weather,Ocean winds
9803,Planet,Lusa North,Object,SST Fishing Pole,Rarity,30,Inhabitant,Cristallian M,Light,Ocean reflection,Weather,Ocean winds
9804,Planet,Lusa South,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Zandoan F,Light,Ocean reflection,Weather,Rain drops
9805,Planet,Lusa North,Object,Minasan Bow,Rarity,18,Inhabitant,Sindarin M,Light,Ocean reflection,Weather,Star dust
9806,Planet,Lusa North,Object,Battle Shovel,Rarity,2,Inhabitant,Pampan M,Light,Ocean reflection,Weather,Double rainbow
9807,Planet,Lusa South,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Pampan F,Light,Ocean reflection,Weather,Light rain
9808,Planet,Lusa South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Zandoan M,Light,Ocean reflection,Weather,Clear
9809,Planet,Lusa North,Object,Ozaran Death Saber,Rarity,24,Inhabitant,Lusan M,Light,Ocean reflection,Weather,Clear
9810,Planet,Lusa South,Object,Cristallian Bow,Rarity,21,Inhabitant,Pampan F,Light,Ocean reflection,Weather,Heavy rain
9811,Planet,Lusa South,Object,Golden Hammer,Rarity,3,Inhabitant,Pampan M,Light,Ocean reflection,Weather,Clear
9812,Planet,Lusa South,Object,Ancient Lusan Trident,Rarity,7,Inhabitant,Gredican M,Light,Ocean reflection,Weather,Light rain
9813,Planet,Lusa South,Object,Battle Shovel,Rarity,2,Inhabitant,Lusan F,Light,Ocean reflection,Weather,Clear
9814,Planet,Lusa South,Object,Pampan Grass Sword,Rarity,27,Inhabitant,Cruthan M,Light,Ocean reflection,Weather,Star dust
9815,Planet,Lusa North,Object,The Eternal Torch,Rarity,4,Inhabitant,Gredican M,Light,Ocean reflection,Weather,Light rain
9816,Planet,Lusa South,Object,SST Fishing Pole,Rarity,30,Inhabitant,Zandoan M,Light,Ocean reflection,Weather,Double rainbow
9817,Planet,Lusa South,Object,Staff of Zando,Rarity,16,Inhabitant,Kitan M,Light,Ocean reflection,Weather,Clear
9818,Planet,Lusa North,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Sindarin M,Light,Ocean reflection,Weather,Double rainbow
9819,Planet,Lusa North,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Minasan M,Light,Ocean reflection,Weather,Light rain
9820,Planet,Lusa South,Object,Pampan Grass Sword,Rarity,27,Inhabitant,Lusan F,Light,Ocean reflection,Weather,Clear
9821,Planet,Lusa North,Object,Cristallian Staff,Rarity,12,Inhabitant,Cristallian M,Light,Ocean reflection,Weather,Double rainbow
9822,Planet,Lusa South,Object,SST Fishing Pole,Rarity,30,Inhabitant,Ozaran M,Light,Ocean reflection,Weather,Rain drops
9823,Planet,Lusa South,Object,Cruthan Death Mace,Rarity,5,Inhabitant,Cristallian M,Light,Ocean reflection,Weather,Ocean winds
9824,Planet,Lusa South,Object,Golden Hammer,Rarity,3,Inhabitant,Pampan F,Light,Ocean reflection,Weather,Heavy rain
9825,Planet,Lusa North,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Minasan F,Light,Ocean reflection,Weather,Rain drops
9826,Planet,Lusa North,Object,Sindarin Fire Bow,Rarity,20,Inhabitant,Pampan F,Light,Ocean reflection,Weather,Clear
9827,Planet,Lusa North,Object,Kitan Ice Bow,Rarity,19,Inhabitant,Kitan F,Light,Ocean reflection,Weather,Ocean winds
9828,Planet,Lusa North,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Minasan F,Light,Ocean reflection,Weather,Double rainbow
9829,Planet,Lusa South,Object,Ozaran Sand Staff,Rarity,13,Inhabitant,Minasan F,Light,Ocean reflection,Weather,Rain drops
9830,Planet,Lusa South,Object,Golden Hammer,Rarity,3,Inhabitant,Sindarin F,Light,Ocean reflection,Weather,Light rain
9831,Planet,Lusa South,Object,Cristallian Bow,Rarity,21,Inhabitant,Lusan F,Light,Ocean reflection,Weather,Star dust
9832,Planet,Lusa South,Object,Minasan Bow,Rarity,18,Inhabitant,Ozaran M,Light,Ocean reflection,Weather,Light rain
9833,Planet,Lusa South,Object,Minasan Ore Staff,Rarity,9,Inhabitant,Cruthan M,Light,Ocean reflection,Weather,Ocean winds
9834,Planet,Lusa South,Object,Cristallian Sword,Rarity,29,Inhabitant,Gredican M,Light,Ocean reflection,Weather,Heavy rain
9835,Planet,Lusa North,Object,Quartz Ray Gun,Rarity,32,Inhabitant,Zandoan M,Light,Ocean reflection,Weather,Rain drops
9836,Planet,Lusa South,Object,Kitan Ice Staff,Rarity,11,Inhabitant,Zandoan M,Light,Ocean reflection,Weather,Light rain
9837,Planet,Lusa South,Object,Minasan Bow,Rarity,18,Inhabitant,Ozaran M,Light,Ocean reflection,Weather,Rain drops
9838,Planet,Lusa South,Object,Ozaran Bone Axe,Rarity,6,Inhabitant,Pampan F,Light,Ocean reflection,Weather,Clear
